id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
6166,SKTI,small_airport,"Tolemaida Air Base",4.2448,-74.649901,1617,SA,Colombia,CO,"Cundinamarca Department",CO-CUN,CUN,"Tolemaida - Nilo",0,SKTI,,,TOL,,https://en.wikipedia.org/wiki/Tolemaida_Air_Base,,50,2018-03-14T16:09:07+00:00
507944,SQKS,small_airport,"Aerodromo Los Campanos",10.883168,-75.032145,92,SA,Colombia,CO,"Atlántico Department",CO-ATL,ATL,Tubará,0,SQKS,,,,https://aeroclubloscampanos.com.co,,,50,2023-07-28T22:39:07+00:00
40878,SK-403,small_airport,"Boluca Airport",4.693611,-74.891944,988,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Venadillo,0,,,,BNI,,,,50,2009-10-20T10:45:57+00:00
32320,SKVN,small_airport,"Villanueva Airport",4.62472,-72.9469,1002,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Villanueva,0,SKVN,,,VLA,,https://en.wikipedia.org/wiki/Villanueva_Airport,,50,2024-05-21T16:37:10+00:00
45152,CO-0051,heliport,"Fundacion Oftalmologica De Santander Heliport",7.074722,-73.115278,,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Bucaramanga,0,,,,FUA,,,,0,2012-06-09T22:52:14+00:00
6171,SKUC,medium_airport,"Santiago Perez Airport",7.06888,-70.7369,420,SA,Colombia,CO,"Arauca Department",CO-ARA,ARA,Arauca,1,SKUC,SKUC,AUC,AUC,,https://en.wikipedia.org/wiki/Santiago_P%C3%A9rez_Airport,,750,2009-10-20T10:46:26+00:00
6106,SKBS,medium_airport,"José Celestino Mutis Airport",6.20292,-77.3947,80,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,"Bahía Solano",1,SKBS,SKBS,BSC,BSC,,https://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport,,750,2015-05-08T23:42:57+00:00
6107,SKBU,medium_airport,"Gerardo Tobar López Airport",3.81963,-76.9898,48,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Buenaventura,1,SKBU,SKBU,BUN,BUN,,https://en.wikipedia.org/wiki/Gerardo_Tobar_L%C3%B3pez_Airport,,750,2015-05-08T23:50:48+00:00
6121,SKGO,medium_airport,"Santa Ana Airport",4.75818,-75.9557,2979,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Cartago,0,SKGO,SKGO,CRC,CRC,,https://en.wikipedia.org/wiki/Santa_Ana_Airport_(Colombia),,750,2024-04-22T20:59:26+00:00
6122,SKGP,medium_airport,"Juan Casiano Airport",2.57013,-77.897969,164,SA,Colombia,CO,"Cauca Department",CO-CAU,CAU,Guapi,1,SKGP,SKGP,GPI,GPI,,https://en.wikipedia.org/wiki/Guapi_Airport,,750,2024-04-22T20:49:39+00:00
6151,SKPP,medium_airport,"Guillermo León Valencia Airport",2.4544,-76.6093,5687,SA,Colombia,CO,"Cauca Department",CO-CAU,CAU,Popayán,1,SKPP,SKPP,PPN,PPN,,https://en.wikipedia.org/wiki/Guillermo_Leon_Valencia_Airport,,750,2009-10-20T10:46:19+00:00
6164,SKSV,medium_airport,"Eduardo Falla Solano Airport",2.15217,-74.7663,920,SA,Colombia,CO,"Caquetá Department",CO-CAQ,CAQ,"San Vicente Del Caguán",1,SKSV,SKSV,SVI,SVI,,https://en.wikipedia.org/wiki/Eduardo_Falla_Solano_Airport,,750,2015-05-09T00:41:52+00:00
6129,SKLM,medium_airport,"Jorge Isaac Airport",11.2325,-72.4901,281,SA,Colombia,CO,"La Guajira Department",CO-LAG,LAG,"La Mina-Maicao",0,SKLM,SKLM,MCJ,LMA,,https://en.wikipedia.org/wiki/Jorge_Isaacs_Airport,,325,2011-08-13T01:34:55+00:00
6114,SKCV,medium_airport,"Coveñas Airport",9.40092,-75.6913,31,SA,Colombia,CO,"Sucre Department",CO-SUC,SUC,Coveñas,0,SKCV,SKCV,CVE,CVE,,https://en.wikipedia.org/wiki/Cove%C3%B1as_Airport,,250,2024-05-16T20:28:55+00:00
6116,SKEB,medium_airport,"El Bagre Airport",7.59647,-74.8089,180,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,"El Bagre",0,SKEB,SKEB,EBG,EBG,,https://en.wikipedia.org/wiki/El_Bagre_Airport,"El Tomin Airport",250,2015-05-09T01:03:28+00:00
6101,SKBC,medium_airport,"Las Flores Airport",9.04554,-73.9749,111,SA,Colombia,CO,"Magdalena Department",CO-MAG,MAG,"El Banco",0,SKBC,SKBC,ELB,ELB,,https://en.wikipedia.org/wiki/Las_Flores_Airport_(Colombia),,250,2024-04-22T13:43:09+00:00
6134,SKMG,medium_airport,"Baracoa Airport",9.28474,-74.8461,178,SA,Colombia,CO,"Bolívar Department",CO-BOL,BOL,Magangué,0,SKMG,SKMG,MGN,MGN,,https://en.wikipedia.org/wiki/Baracoa_Regional_Airport,,250,2015-05-09T01:08:04+00:00
6156,SKPZ,medium_airport,"Paz De Ariporo Airport",5.87615,-71.8866,900,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,"Paz De Ariporo",0,SKPZ,SKPZ,PZA,PZA,,https://en.wikipedia.org/wiki/Paz_de_Ariporo_Airport,,250,2024-05-20T20:10:45+00:00
6149,SKPI,medium_airport,"Pitalito Airport",1.85777,-76.0857,4212,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,Pitalito,0,SKPI,SKPI,PTX,,,https://en.wikipedia.org/wiki/Contador_Airport,,250,2024-05-16T20:29:47+00:00
6169,SKTQ,medium_airport,"Captain Ernesto Esguerra Cubides Air Base",0.7459,-75.234,585,SA,Colombia,CO,"Caquetá Department",CO-CAQ,CAQ,"Tres Esquinas",0,SKTQ,SKTQ,TQS,TQS,,https://en.wikipedia.org/wiki/Captain_Ernesto_Esguerra_Cubides_Air_Base,,250,2024-04-22T13:51:22+00:00
6173,SKUL,medium_airport,"Heriberto Gíl Martínez Airport",4.08836,-76.2351,3132,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Tuluá,0,SKUL,SKUL,ULQ,ULQ,,https://en.wikipedia.org/wiki/Heriberto_G%C3%ADl_Mart%C3%ADnez_Airport,"Farfan Airport",250,2015-05-09T02:21:47+00:00
6167,SKTJ,medium_airport,"Tunja Airport",5.54138,-73.3445,8940,SA,Colombia,CO,"Boyacá Department",CO-BOY,BOY,Tunja,0,SKTJ,,,,,https://en.wikipedia.org/wiki/Tunja_Airport,,250,2024-05-18T23:00:20+00:00
32572,SKGZ,small_airport,"La Jagua Airport",2.1464,-75.6944,2620,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,Garzón,1,SKGZ,,,GLJ,,https://en.wikipedia.org/wiki/Garz%C3%B3n_Airport,Garzón,150,2024-04-25T21:44:46+00:00
31844,SKLP,small_airport,"La Pedrera Airport",-1.324882,-69.581294,590,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,"La Pedrera",1,SKLP,SKLP,LPD,LPD,,https://en.wikipedia.org/wiki/La_Pedrera_Airport,,150,2024-11-20T04:29:30+00:00
6128,SKLG,small_airport,"Caucaya Airport",-0.182278,-74.7708,573,SA,Colombia,CO,"Putumayo Department",CO-PUT,PUT,"Puerto Leguízamo",1,SKLG,SKLG,LQM,LQM,,https://en.wikipedia.org/wiki/Caucay%C3%A1_Airport,,150,2015-05-09T02:02:20+00:00
6143,SKOT,small_airport,"Otu Airport",7.010532,-74.715398,2060,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Remedios,0,SKOT,SKOT,OTU,,,https://en.wikipedia.org/wiki/Ot%C3%BA_Airport,"El Rhin",150,2025-01-10T11:58:09+00:00
35319,SKRA,small_airport,"Tarapacá Airport",-2.895802,-69.749762,253,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,Tarapacá,1,SKRA,SKRA,TCD,,,https://en.wikipedia.org/wiki/Tarapac%C3%A1_Airport,,150,2023-07-28T19:26:42+00:00
32460,SKTL,small_airport,"Golfo de Morrosquillo Airport",9.50945,-75.5854,16,SA,Colombia,CO,"Sucre Department",CO-SUC,SUC,"Santiago de Tolú",1,SKTL,SKTL,TLU,TLU,,https://en.wikipedia.org/wiki/Golfo_de_Morrosquillo_Airport,,100,2021-10-08T17:55:20+00:00
32318,SKSA,small_airport,"Los Colonizadores Airport",6.951868,-71.857179,680,SA,Colombia,CO,"Arauca Department",CO-ARA,ARA,Saravena,1,SKSA,SKSA,RVE,SRV,,https://en.wikipedia.org/wiki/Los_Colonizadores_Airport,"El Eden Airport",100,2016-03-11T22:04:45+00:00
316785,CO-0052,small_airport,"Loreto North Airstrip",-3.524,-70.328,505,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,,0,,,,,,,,50,2016-01-23T10:40:42+00:00
316786,CO-0053,closed,"Nugent Airstrip",-3.863,-70.04,415,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,,0,,,,,,,,50,2023-07-28T19:33:48+00:00
45100,SKGA,small_airport,"La Gaviota Airport",4.550543,-70.925353,591,SA,Colombia,CO,"Vichada Department",CO-VID,VID,,0,SKGA,SKGA,LGT,,,https://en.wikipedia.org/wiki/Las_Gaviotas_Airport,,50,2025-02-24T22:29:17+00:00
338088,CO-0059,small_airport,"La Venturosa West Airstrip",6.159436,-69.032764,250,SA,Colombia,CO,"Vichada Department",CO-VID,VID,,0,,,,,,,,50,2020-12-27T17:46:07+00:00
40741,SK-370,small_airport,"Santa Lucía Airport",8.043373,-73.211586,4720,SA,Colombia,CO,"Norte de Santander Department",CO-NSA,NSA,Abrego,0,,,,SLU,,,,50,2016-03-12T10:30:07+00:00
40758,SK-156,small_airport,"El Monasterio Airport",8.944722,-73.258333,745,SA,Colombia,CO,"César Department",CO-CES,CES,Acacias,0,,,,ACI,,,,50,2009-10-20T10:45:36+00:00
40802,SK-336,small_airport,"Quebraditas Airport",3.945278,-73.536667,1119,SA,Colombia,CO,"Meta Department",CO-MET,MET,Acacias,0,,,,ACS,,,,50,2009-10-20T10:45:52+00:00
30613,SKAD,small_airport,"Alcides Fernández Airport",8.497847,-77.274106,50,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,Acandí,0,SKAD,SKAD,ACD,ACD,,https://en.wikipedia.org/wiki/Alcides_Fern%C3%A1ndez_Airport,,50,2021-10-06T17:40:30+00:00
30845,SKCA,small_airport,"Capurganá Airport",8.632169,-77.350262,49,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,Acandí,0,SKCA,SKCA,CPB,CPB,,https://en.wikipedia.org/wiki/Capurgan%C3%A1_Airport,,50,2024-05-16T20:28:13+00:00
505195,CO-0081,small_airport,"Tanela Airport",8.39047,-77.27398,260,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,Acandí,0,,,,,,,,50,2022-11-30T16:07:22+00:00
41015,SK-471,small_airport,"Acaricuara Airport",0.533333,-70.133333,587,SA,Colombia,CO,"Vaupés Department",CO-VAU,VAU,Acaricuara,0,,,ARF,ARF,,,,50,2012-06-17T19:14:27+00:00
32306,SKAG,small_airport,"Hacaritama Airport",8.247,-73.5814,545,NA,Colombia,CO,"César Department",CO-CES,CES,Aguachica,0,SKAG,SKAG,HAY,AGH,,https://en.wikipedia.org/wiki/Hacaritama_Airport,,50,2024-08-07T18:49:26+00:00
40810,AGI,small_airport,"El Paraíso Airport",8.128611,-73.584722,303,SA,Colombia,CO,"César Department",CO-CES,CES,Aguachica,0,,,,AGI,,,,50,2009-10-20T10:56:05+00:00
40818,SK-145,small_airport,"Base Principal Celta Airport",8.2025,-73.631667,317,SA,Colombia,CO,"César Department",CO-CES,CES,Aguachica,0,,,,AGY,,,,50,2009-10-20T10:45:36+00:00
40819,SK-150,small_airport,"Calima Airport",8.283333,-73.645833,400,SA,Colombia,CO,"César Department",CO-CES,CES,Aguachica,0,,,,CAL,,,,50,2009-10-20T10:45:36+00:00
40726,CO-0489,closed,"Aguaclara Airport",4.747105,-72.987735,1090,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguaclara,0,,,,,,https://en.wikipedia.org/wiki/Aguaclara_Airport,"ACL, ACL, ACL, SK-048",50,2025-02-25T14:49:56+00:00
40684,SK-069,closed,"El Porvenir Airport",5.19347,-72.40347,787,NA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguazul,0,,,,,,,"Yopal South, AZG",50,2025-03-09T22:20:35+00:00
40685,SK-068,small_airport,"El Moriche Airport",5.015556,-72.406944,670,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguazul,0,,,,AGM,,,,50,2009-10-20T10:45:32+00:00
40687,SK-107,small_airport,"Maríaangélica Airport",5.054167,-72.445278,715,SA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguazul,0,,,,AGU,,,,50,2009-10-20T10:45:34+00:00
40688,SK-082,small_airport,"Jamaica Airport",5.090241,-72.447047,751,NA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguazul,0,,,,AGJ,,,"Aguazul South",50,2025-03-09T22:17:51+00:00
40692,SK-077,small_airport,"Fasca Main Base Airport",5.153112,-72.516871,853,NA,Colombia,CO,"Casanare Department",CO-CAS,CAS,Aguazul,0,,,,FCA,,,,50,2025-03-09T22:16:15+00:00
40926,SK-239,small_airport,"La Manga Airport",3.246944,-75.246111,1319,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,Aipe,0,,,,AIH,,,,50,2009-10-20T10:45:44+00:00
30620,SKAM,small_airport,"Amalfi Airport",6.895033,-75.047334,5507,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Amalfi,0,SKAM,SKAM,AFI,AFI,,https://en.wikipedia.org/wiki/Amalfi_Airport_(Colombia),,50,2023-07-28T19:10:59+00:00
41068,CO-0493,closed,"Andes Airport",5.69764,-75.88038,3900,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Andes,0,,,,,https://www.comfenalcoantioquia.com.co/personas/sedes/ecoparque-mario-aramburo-restrepo,https://en.wikipedia.org/wiki/Andes_Airport,"SKAN, ADN",50,2025-02-25T14:49:56+00:00
40990,SK-011,small_airport,"Los Planes Airport",7.833184,-76.645445,158,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Apartado,0,SQPS,,,LPL,,,,50,2024-05-04T16:32:46+00:00
505193,CO-0079,small_airport,"Finca San Jacinto Airport",7.90635,-76.65152,72,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Apartadó,0,,,,,,,,50,2023-07-28T21:39:59+00:00
30615,SKAC,small_airport,"Araracuara Airport",-0.600854,-72.398011,1250,SA,Colombia,CO,"Caquetá Department",CO-CAQ,CAQ,Araracuara,0,SKAC,SKAC,ACR,ACR,,https://en.wikipedia.org/wiki/Araracuara_Airport,,50,2024-04-22T13:48:12+00:00
40576,SK-028,small_airport,"La Rubiera Airport",6.773056,-70.018889,319,SA,Colombia,CO,"Arauca Department",CO-ARA,ARA,Arauca,0,,,,ARA,,,,50,2009-10-20T10:45:28+00:00
429705,SKAT,small_airport,"El Troncal Airport",7.02106,-71.388901,512,SA,Colombia,CO,"Arauca Department",CO-ARA,ARA,Arauquita,0,SKAT,SKAT,ARQ,ARQ,,https://en.wikipedia.org/wiki/El_Troncal_Airport,,50,2022-09-03T14:56:24+00:00
41073,SK-005,small_airport,"Arboletes Airport",8.855118,-76.422676,13,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Arboletes,0,,,ARO,ARO,,https://fr.wikipedia.org/wiki/A%C3%A9roport_d%27Arboletes,,50,2024-05-20T20:08:43+00:00
41025,ACM,small_airport,"Arica Airport",-2.143713,-71.75935,316,SA,Colombia,CO,"Amazonas Department",CO-AMA,AMA,Arica,0,,,ACM,,,https://en.wikipedia.org/wiki/Arica_Airport_(Colombia),,50,2024-04-22T13:44:40+00:00
40845,SK-259,small_airport,"El Coraje Airport",10.038056,-74.02,260,SA,Colombia,CO,"Magdalena Department",CO-MAG,MAG,Ariguani,0,,,,AUR,,,,50,2009-10-20T10:45:46+00:00
6150,SKPN,small_airport,"Puerto Nare Airport",6.21002,-74.5906,476,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Armenia,0,SKPN,SKPN,NAR,NAR,,https://en.wikipedia.org/wiki/Puerto_Nare_Airport,,50,2024-05-16T20:30:25+00:00
40946,SK-372,small_airport,"El Cedrito Airport",4.556944,-75.723889,4366,SA,Colombia,CO,"Quindio Department",CO-QUI,QUI,Armenia,0,,,,ARE,,,,50,2009-10-20T10:45:55+00:00
40949,SK-374,small_airport,"Portugalito Airport",4.385833,-75.767778,3797,SA,Colombia,CO,"Quindio Department",CO-QUI,QUI,Armenia,0,,,,AMN,,,,50,2009-10-20T10:45:55+00:00
40934,SK-402,small_airport,"Ataco Airport",3.570833,-75.411111,1506,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Ataco,0,,,,ATC,,,,50,2009-10-20T10:45:57+00:00
40897,SK-201,small_airport,"La Concepción Airport",8.119444,-75.008611,205,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Ayapel,0,,,,LAN,,,,50,2009-10-20T10:45:40+00:00
40916,SK-200,small_airport,"El Cebruno Airport",8.329167,-75.132222,81,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Ayapel,0,,,,CEB,,,,50,2009-10-20T10:45:40+00:00
41059,SK-198,small_airport,"Ayapel Airport",8.3,-75.15,120,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Ayapel,0,,,AYA,AYA,,https://en.wikipedia.org/wiki/Ayapel_Airport,,50,2012-06-24T17:50:52+00:00
317277,CO-0056,small_airport,"Patetal Airport",8.231858,-75.058043,145,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Ayapel,0,,,,,,,,50,2016-03-13T08:05:27+00:00
41080,SK-189,small_airport,"Bahia Cupica Airport",6.55,-77.3263,200,NA,Colombia,CO,"Chocó Department",CO-CHO,CHO,"Bahía Cupica",0,,,,BHF,,,,50,2023-11-19T16:31:05+00:00
45099,SKCP,small_airport,"Cupica Airport",6.694817,-77.493643,,SA,Colombia,CO,"Chocó Department",CO-CHO,CHO,"Bahía Solano",0,SKCP,SKCP,BHF,,,https://en.wikipedia.org/wiki/Cupica_Airport,,50,2024-04-22T20:56:35+00:00
40999,SK-195,small_airport,"Pizarro Airport",4.961621,-77.363913,7,NA,Colombia,CO,"Chocó Department",CO-CHO,CHO,"Bajo Baudó",0,SQZJ,,PZR,BBA,,https://es.wikipedia.org/wiki/Aeropuerto_de_Pizarro,,50,2024-07-12T06:42:36+00:00
40957,SK-376,small_airport,"Ingenio Risaralda Airport",4.895556,-75.915833,2940,SA,Colombia,CO,"Risaralda Department",CO-RIS,RIS,Balboa,0,,,,BAL,,,,50,2009-10-20T10:45:55+00:00
40814,SK-377,small_airport,"Barbosa Airport",5.943333,-73.611389,5176,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Barbosa,0,,,,BSA,,,,50,2009-10-20T10:45:55+00:00
41033,SK-272,small_airport,"Barranca De Upia Airport",4.583333,-72.966667,670,SA,Colombia,CO,"Meta Department",CO-MET,MET,"Barranca De Upia",0,,,BAC,BAC,,,,50,2012-06-26T00:18:13+00:00
40808,SK-385,small_airport,"La Cascajera Airport",7.167139,-73.577728,360,SA,Colombia,CO,"Santander Department",CO-SAN,SAN,Barrancabermeja,0,,,,BJE,,,,50,2021-03-29T11:25:24+00:00
40700,SK-248,small_airport,"Cerrejón Central Airport",11.038056,-72.695,395,SA,Colombia,CO,"La Guajira Department",CO-LAG,LAG,Barrancas,0,,,,BCA,,,,50,2009-10-20T10:45:45+00:00
40703,CO-0488,closed,"Oreganal Airport",10.979444,-72.739444,480,SA,Colombia,CO,"La Guajira Department",CO-LAG,LAG,Barrancas,0,,,,,,,"BCU, SK-251",50,2025-02-25T14:49:56+00:00
40716,SK-290,small_airport,"Guaicarano Airport",4.460556,-72.95,650,SA,Colombia,CO,"Meta Department",CO-MET,MET,"Barranco De Upía",0,,,,BAR,,,,50,2009-10-20T10:45:48+00:00
40570,SKBM,small_airport,"Barranco Minas Airport",3.490691,-69.808151,430,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,"Barranco Minas",0,SKBM,SKBM,NBB,,,,,50,2022-03-04T16:23:24+00:00
353305,CO-0066,small_airport,"Arabia Airport",3.60726,-69.046761,486,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,"Barranco Minas",0,,,,,,,,50,2022-03-04T16:16:59+00:00
41017,SK-222,small_airport,"Barrancominas Airport",3.333333,-70.333333,1500,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,Barrancominas,0,,,,BMG,,,,50,2009-10-20T10:45:43+00:00
40935,SK-032,small_airport,"El Tambo Airport",10.481667,-75.413611,82,SA,Colombia,CO,"Bolívar Department",CO-BOL,BOL,Bayunca,0,,,,BYA,,,,50,2009-10-20T10:45:29+00:00
32308,SKBE,small_airport,"Becerril Airport",9.66278,-73.2744,433,SA,Colombia,CO,"César Department",CO-CES,CES,Becerril,0,SKBE,,,BEC,,,,50,2009-10-20T10:46:07+00:00
41064,SKBR,small_airport,"Berástegui Airport",8.885319,-75.682189,38,SA,Colombia,CO,"Córdoba Department",CO-COR,COR,Berástegui,0,SKBR,,,BIC,,https://en.wikipedia.org/wiki/Ber%C3%A1stegui_Airport,,50,2024-05-18T22:58:43+00:00
41007,SK-359,small_airport,"Bocas De Satinga Airport",2.35,-78.316667,18,SA,Colombia,CO,"Nariño Department",CO-NAR,NAR,"Bocas De Satinga",0,,,,BDS,,,,50,2009-10-20T10:45:54+00:00
40839,SK-173,small_airport,"La Palma Airport",9.839444,-73.867222,175,SA,Colombia,CO,"César Department",CO-CES,CES,Bosconia,0,,,,LPA,,,,50,2009-10-20T10:45:38+00:00
40840,SK-164,small_airport,"Julia Carolina Airport",9.942222,-73.868056,256,SA,Colombia,CO,"César Department",CO-CES,CES,Bosconia,0,,,,BCO,,,,50,2009-10-20T10:45:37+00:00
40841,SK-184,small_airport,"San Martin Airport",9.955556,-73.875556,259,SA,Colombia,CO,"César Department",CO-CES,CES,Bosconia,0,,,,BOC,,,,50,2009-10-20T10:45:39+00:00
40890,SK-397,small_airport,"San Pedro Airport",9.34,-74.9575,311,SA,Colombia,CO,"Sucre Department",CO-SUC,SUC,Buenavista,0,,,,BVS,,,,50,2009-10-20T10:45:56+00:00
40979,SK-452,small_airport,"El Milagro Airport",3.853889,-76.337222,3082,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Buga,0,,,,BGN,,,,50,2009-10-20T10:46:01+00:00
40961,SK-468,small_airport,"San Pablo Airport",4.201667,-76.016944,3434,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,"Buga La Grande",0,,,,BDE,,,,50,2009-10-20T10:46:01+00:00
40709,SK-332,small_airport,"Petriba(Guayabal) Airport",4.361667,-72.827778,572,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CEU,,,,50,2009-10-20T10:45:52+00:00
40718,SK-320,small_airport,"Los Gavanes Airport",4.203521,-72.98107,584,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CBA,,,,50,2025-02-24T22:34:41+00:00
40719,SK-296,small_airport,"La Arabia Airport",4.393333,-72.989167,615,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CBY,,,,50,2009-10-20T10:45:48+00:00
40721,SK-288,small_airport,"El Vergel Airport",4.20644,-72.997149,589,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CRY,,,,50,2025-02-24T22:33:08+00:00
40725,SK-357,small_airport,"Yalconia Airport",4.335,-73.045833,629,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CYE,,,,50,2009-10-20T10:45:53+00:00
40728,SK-281,small_airport,"El Edén Airport",4.304167,-73.074167,632,SA,Colombia,CO,"Meta Department",CO-MET,MET,Cabuyaro,0,,,,CYO,,,,50,2009-10-20T10:45:47+00:00
40984,SK-139,small_airport,"La Cabaña Airport",3.04428,-76.4106,3554,SA,Colombia,CO,"Cauca Department",CO-CAU,CAU,Caloto,0,,,,CTO,,,,50,2009-10-20T10:45:36+00:00
40985,SK-138,small_airport,"La Arrobleda Airport",3.125,-76.431667,3244,SA,Colombia,CO,"Cauca Department",CO-CAU,CAU,Caloto,0,,,,LAR,,,,50,2009-10-20T10:45:36+00:00
41067,SK-422,small_airport,"Herrera Airport",3.216667,-75.85,5740,SA,Colombia,CO,"Tolima Department",CO-TOL,TOL,Campiña,0,,,HRR,HRR,,,,50,2014-11-22T20:47:01+00:00
40929,SK-235,small_airport,"El Viso Airport",2.734167,-75.331944,1579,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,"Campo Alegre",0,,,,CUM,,,,50,2009-10-20T10:45:43+00:00
40930,SK-232,small_airport,"Campo Alegre Airport",2.663056,-75.34,1760,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,"Campo Alegre",0,,,,CMP,,,,50,2009-10-20T10:45:43+00:00
40931,SK-234,small_airport,"El Limonar Airport",2.626944,-75.356944,1888,SA,Colombia,CO,"Huila Department",CO-HUI,HUI,"Campo Alegre",0,,,,ELH,,,,50,2009-10-20T10:45:43+00:00
40976,SK-455,small_airport,"Ingenio Mayaguez Airport",3.395,-76.326944,3234,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Candelaria,0,,,,CAD,,,,50,2009-10-20T10:46:01+00:00
40980,SK-463,small_airport,"Las Cañas Airport",3.309167,-76.338889,3246,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Candelaria,0,,,,CNL,,,,50,2009-10-20T10:46:01+00:00
40982,SK-459,small_airport,"La Esmeralda Airport",3.379722,-76.398889,3159,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Candelaria,0,,,,CDA,,,,50,2009-10-20T10:46:01+00:00
40983,SK-449,small_airport,"Cavasa Airport",3.409444,-76.406944,3151,SA,Colombia,CO,"Valle del Cauca Department",CO-VAC,VAC,Candelaria,0,,,,CVS,,,,50,2009-10-20T10:46:01+00:00
41053,SK-275,small_airport,"Candilejas Airport",2.066667,-74.583333,1000,SA,Colombia,CO,"Meta Department",CO-MET,MET,Candilejas,0,,,CJD,CJD,,,,50,2024-04-23T14:18:19+00:00
351499,CO-0064,small_airport,"Caño Colorado Airport",2.27219,-68.35831,294,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,"Caño Colorado",0,,,,,,,,50,2022-01-15T01:54:33+00:00
41049,SK-277,small_airport,"Caquetania Airport",2.033333,-74.216667,900,SA,Colombia,CO,"Meta Department",CO-MET,MET,Caquetania,0,,,CQT,CQT,,,,50,2014-08-02T20:29:59+00:00
351498,CO-0063,small_airport,"Caranacoa Airport",2.43252,-68.92068,,SA,Colombia,CO,"Guainía Department",CO-GUA,GUA,Caranacoa,0,,,,,,,,50,2022-01-15T01:58:34+00:00
40991,SK-010,small_airport,"Los Almendros Airport",7.791594,-76.651962,88,SA,Colombia,CO,"Antioquía Department",CO-ANT,ANT,Carepa,0,,,,LAO,,,,50,2022-03-18T02:38:42+00:00
32309,SKCB,small_airport,"Carmen De Bolivar Airport",9.68417,-75.1261,590,SA,Colombia,CO,"Bolívar Department",CO-BOL,BOL,"Carmen De Bolivar",0,SKCB,,,CBR,,https://en.wikipedia.org/wiki/El_Carmen_de_Bol%C3%ADvar_Airport,,50,2024-05-18T22:58:53+00:00
